411556,8,5,12932
1971798,8,2,12932
322938,8,2,13082
1315392,8,1,12974
229753,8,4,12996
631843,8,5,12889
1103791,8,2,12895
1316301,8,5,12901
945781,8,2,12902
119973,8,2,12927
188791,8,5,12943
2251640,8,3,13080
1182100,8,3,13119
214216,8,5,12979
835271,8,4,12993
970670,8,3,12906
1997225,8,5,12928
1653185,8,5,12948
2294055,8,4,12949
2451254,8,1,12964
2056419,8,3,13114
497366,8,2,12991
2367390,8,1,12993
2130203,8,4,13019
1609631,8,4,12862
1217336,8,2,12871
1780816,8,4,12875
1928451,8,3,12907
1664629,8,5,12928
578378,8,4,12936
108684,8,4,13074
1349640,8,2,12975
770834,8,2,12987
420040,8,3,12859
1084569,8,4,12865
2365141,8,3,12884
2606799,8,1,12890
2197464,8,3,12892
1559083,8,2,12904
463767,8,3,12908
639671,8,3,12916
364349,8,1,12962
2031435,8,2,13105
107786,8,5,13025
689080,8,5,12868
154682,8,1,12920
1410446,8,2,12961
1231504,8,4,12965
1925701,8,4,13060
1403170,8,1,13063
1535731,8,3,13025
2190651,8,4,12862
2053485,8,3,12864
2175263,8,5,12875
2022945,8,2,12886
330493,8,1,12962
748291,8,3,13085
1968827,8,4,13005
1542443,8,5,13012
700215,8,3,12880
34691,8,5,12899
757273,8,1,12919
2056866,8,1,12920
2176304,8,3,13008
1452773,8,5,12870
153992,8,4,13059
2247740,8,2,12910
1801343,8,4,12919
2490348,8,3,12951
1549016,8,5,12968
2275190,8,5,13075
1091902,8,1,13076
1608210,8,4,13083
796464,8,3,13095
1216131,8,5,12977
1190910,8,5,12864
1837461,8,1,12885
2599631,8,4,12890
1054661,8,4,12894
2475638,8,4,12907
414236,8,2,12921
190024,8,2,12934
304543,8,5,13047
1071141,8,1,12996
1994954,8,1,12997
750327,8,4,12939
1400264,8,5,12884
710380,8,5,12902
184191,8,2,13069
2271138,8,3,13118
1867869,8,2,12976
2505152,8,5,12867
2444999,8,4,12893
905782,8,1,12908
1778929,8,5,12915
390366,8,4,12918
34531,8,4,12919
1598127,8,5,12952
540217,8,4,12958
2568624,8,3,12959
1408476,8,3,12961
1533658,8,4,13039
2290211,8,3,13126
1064850,8,4,12971
132491,8,4,12934
1453224,8,5,12946
1437282,8,4,12960
2582556,8,2,13025
2123042,8,2,12856
65003,8,5,12882
1091467,8,5,12892
2577234,8,4,12903
308307,8,1,12917
2299525,8,4,12927
949179,8,5,13039
2211474,8,4,13096
1207266,8,4,13109
461124,8,4,12975
247898,8,5,13007
2556959,8,2,12751
764978,8,5,12882
1995313,8,3,12886
2502310,8,3,12892
517308,8,2,12903
2410762,8,4,12907
1977996,8,4,12913
62449,8,3,12978
910594,8,2,12885
231704,8,2,12907
2087266,8,2,12927
1300416,8,4,12959
1999625,8,3,12962
271105,8,5,13040
2583897,8,1,12877
1032623,8,3,12879
2310287,8,2,12885
56113,8,3,12891
2146684,8,4,12898
665762,8,4,12918
1355960,8,3,12942
340044,8,5,12979
2604203,8,5,12824
117687,8,3,12898
200957,8,4,12901
610071,8,3,12906
1820735,8,1,12907
1508293,8,1,12947
1752553,8,5,13083
2588979,8,3,13090
506033,8,2,13122
2610505,8,1,12977
1343948,8,4,13011
1904884,8,4,12867
410351,8,2,12969
1247765,8,1,12995
1138896,8,4,12863
2587498,8,4,12912
1881653,8,5,12926
1339499,8,1,12955
2063418,8,2,13042
860601,8,4,13117
28427,8,5,12969
2429561,8,5,12971
1392431,8,1,12992
1549074,8,5,12877
833551,8,4,12884
2081353,8,3,12890
1238025,8,4,12893
2043854,8,5,12918
1963707,8,3,12977
76880,8,3,12984
510684,8,4,13018
487471,8,2,12879
1032098,8,5,12893
949240,8,2,13034
1215460,8,3,13074
1806235,8,4,12899
654110,8,5,12907
462335,8,4,12914
663775,8,4,12957
169854,8,1,13070
1921429,8,5,12974
112039,8,3,12979
1466743,8,5,13006
1162173,8,4,12863
1799922,8,4,12894
1732015,8,2,13063
2427227,8,2,13126
1923349,8,3,12982
1438606,8,3,12991
256278,8,1,13017
657427,8,5,12730
2188405,8,2,12869
1545059,8,2,12956
2354608,8,4,13038
1008243,8,5,13022
20830,8,5,12871
916004,8,5,12882
35111,8,5,12906
16479,8,1,12911
1600254,8,2,12933
315569,8,5,12825
510535,8,3,12862
1624150,8,2,12866
1388578,8,3,12870
2230429,8,2,12879
2411998,8,4,12885
1080905,8,5,12899
1518179,8,3,12920
2191675,8,3,12920
2229846,8,4,12923
711905,8,3,12935
195247,8,4,12937
2061678,8,3,12939
607853,8,4,12948
1535493,8,1,12954
2615348,8,4,12962
424740,8,2,13040
2326358,8,4,12981
21722,8,4,13025
426804,8,2,12879
1979874,8,4,12880
139147,8,3,12910
2212698,8,1,12920
2566196,8,3,12945
202412,8,1,13038
2382852,8,4,13041
1844792,8,3,13071
336457,8,3,12980
2468467,8,4,12987
1047711,8,5,12686
1080188,8,5,12876
1161050,8,4,12896
65047,8,3,12919
1764595,8,1,12925
2094968,8,5,13059
890934,8,3,13096
514516,8,4,12891
2634761,8,3,12894
428558,8,2,12896
1919891,8,4,12905
1797145,8,2,12935
1388349,8,5,12939
907650,8,3,13087
1109731,8,3,13090
480408,8,4,13011
2324307,8,5,12860
2007052,8,3,12900
538267,8,3,12915
1196870,8,2,12938
1587665,8,3,12962
594405,8,5,13133
1542726,8,4,12909
127501,8,2,12911
1874233,8,2,12928
244795,8,4,12935
1018174,8,4,12941
221538,8,5,12952
2332894,8,5,13052
1571424,8,5,12975
2260008,8,3,12977
1763613,8,1,13003
2016855,8,4,12914
1259089,8,1,12928
2122242,8,4,13137
2320196,8,3,12874
1819954,8,3,12921
2511285,8,5,13059
2345797,8,4,12896
2447133,8,5,12898
1953316,8,1,12912
849269,8,5,13075
1934002,8,3,13140
880332,8,5,12876
1407894,8,5,12902
1783225,8,5,12923
2350141,8,3,12924
667526,8,2,12935
121850,8,2,12937
322895,8,2,13070
1816448,8,4,13072
482886,8,4,13090
1443352,8,5,13114
2382159,8,4,12915
2261462,8,5,12925
2219596,8,5,13051
1538418,8,5,13055
680917,8,4,12887
2615449,8,5,12906
2128957,8,5,12938
742589,8,4,13044
975853,8,1,12984
2401333,8,3,13024
579028,8,1,12867
2202461,8,3,12888
418370,8,4,12910
755689,8,3,12913
789403,8,3,12913
2530297,8,3,13050
1556715,8,3,12975
580652,8,2,12914
315043,8,5,12915
2084479,8,2,12940
1841117,8,1,12965
2088263,8,3,12965
2427073,8,1,13068
1280497,8,4,12971
2043478,8,4,12876
2139874,8,1,12877
1898932,8,3,12896
1247275,8,4,12898
936816,8,1,12907
2029766,8,2,12912
1130956,8,2,12939
71648,8,3,12981
2476049,8,5,12984
1285734,8,2,13005
2223396,8,3,13016
121182,8,2,12884
2641081,8,5,12939
787283,8,1,12941
992239,8,1,12961
2350196,8,2,12963
1043309,8,4,12968
2309943,8,3,13107
2173260,8,2,13129
2557166,8,3,12977
2014644,8,3,12998
85244,8,1,12886
2163591,8,3,12906
1822187,8,4,13055
368334,8,4,12995
1161019,8,3,12900
1082830,8,1,12901
1642992,8,2,12912
815018,8,3,12939
1545473,8,4,12961
1798343,8,3,13043
1513103,8,5,13076
2150039,8,4,13096
1218696,8,1,13116
2047318,8,5,12976
2562322,8,4,12994
1988182,8,3,12879
1140036,8,2,12895
1227704,8,3,12897
467234,8,3,13066
1436054,8,2,13102
2161971,8,2,12982
1616067,8,5,12983
197991,8,2,12992
1823034,8,4,12879
588639,8,2,12877
1730412,8,3,12885
1196674,8,4,12887
2423694,8,4,12892
2236420,8,4,12900
133290,8,3,12914
745261,8,3,12948
2460864,8,4,12960
2371038,8,4,13075
1950659,8,2,13109
2129231,8,5,13004
809341,8,2,13016
1275696,8,5,12880
1835678,8,3,12955
109135,8,3,13046
663511,8,2,13077
1626720,8,4,12972
604517,8,3,13006
1266990,8,3,12856
1266039,8,3,12938
1630981,8,5,12954
1859722,8,1,12999
1278662,8,3,13003
1158164,8,2,12879
1514717,8,3,12885
1274734,8,5,12886
1328204,8,5,12898
2401187,8,5,12899
2451267,8,5,12915
423161,8,3,13112
1607886,8,3,12974
918318,8,3,12990
718357,8,5,12863
257823,8,1,12864
480870,8,1,12864
2137364,8,3,12886
21262,8,4,12929
1908830,8,4,12948
2006759,8,1,12963
2088182,8,1,13073
11589,8,4,12976
812413,8,5,12978
1508362,8,1,12877
2304690,8,5,12883
2264677,8,1,12919
458795,8,4,12931
1455181,8,4,12969
1537001,8,3,13038
1120982,8,5,13087
2118461,8,3,13136
265699,8,4,12975
456966,8,1,12984
724314,8,3,13022
394409,8,3,13033
2567821,8,3,12874
2617918,8,5,12895
913558,8,1,12899
927207,8,2,12906
1316874,8,3,12940
1712605,8,3,13072
2564046,8,3,12995
2111370,8,3,12876
2632990,8,2,12935
2402069,8,5,12954
286334,8,5,12964
1517899,8,2,13069
2113300,8,5,13110
230967,8,4,12986
1383836,8,4,12863
1495211,8,3,12898
140302,8,1,12889
2086999,8,2,12911
2092172,8,4,12922
327436,8,2,12939
2536945,8,1,12962
966016,8,2,13014
423167,8,4,12990
2390052,8,3,13001
2446724,8,3,13017
757438,8,5,13068
2092108,8,4,12993
1241174,8,5,13034
268750,8,3,12879
2238251,8,5,12921
1437423,8,4,12928
1490632,8,4,13083
1341498,8,2,13126
2561176,8,2,13146
129494,8,4,12990
896635,8,4,12993
1740002,8,1,13015
609015,8,4,13029
651662,8,2,12885
933266,8,4,12889
2496188,8,4,12928
536421,8,1,12941
2628938,8,4,12951
1698887,8,3,12991
2073922,8,3,12896
1994654,8,3,12920
1320133,8,5,13048
1933170,8,2,12984
1888564,8,1,12870
1444903,8,3,12874
366565,8,3,12894
2173327,8,1,12909
714374,8,5,13130
1668425,8,3,13018
1075708,8,3,13024
1193533,8,2,12864
765625,8,5,12887
1825599,8,3,12891
1233256,8,2,12891
850213,8,4,12904
2490643,8,1,12905
689961,8,1,12906
1769465,8,5,12908
81343,8,4,12927
405572,8,1,12962
2492030,8,4,13053
2572516,8,3,12998
1007818,8,3,13017
1685622,8,3,13027
377971,8,3,12868
1083799,8,3,12884
2565053,8,2,12887
1443203,8,3,12917
661424,8,2,12926
1328095,8,4,12934
235077,8,1,12934
1337224,8,4,13121
2409772,8,1,12976
812512,8,5,12996
337802,8,5,13006
2581523,8,5,12884
2383798,8,4,12888
105572,8,4,12905
1712852,8,1,12912
2329423,8,4,12920
2370435,8,1,12935
1723226,8,5,12961
1346823,8,2,13006
2315613,8,4,12869
1282507,8,3,12874
1845125,8,5,12912
1488400,8,4,12942
77849,8,5,12957
1209105,8,4,13042
1131419,8,4,13051
133003,8,4,13134
1235156,8,3,12990
766020,8,4,13018
1094943,8,4,12880
560599,8,3,12898
591292,8,2,12924
1394695,8,5,13082
1842188,8,3,13086
1890112,8,2,12970
520429,8,3,12997
1782115,8,4,12870
1201176,8,3,12879
1207096,8,5,12880
2222874,8,3,12925
1768056,8,4,13058
2623472,8,2,13070
232211,8,4,13089
2407458,8,3,13092
2027826,8,5,12978
1067446,8,3,12979
1399249,8,3,13014
1533530,8,1,12865
29129,8,4,12878
404330,8,1,12860
1546845,8,5,12878
1752628,8,3,12906
2024851,8,4,12948
364103,8,3,13081
576155,8,3,13106
1009577,8,1,12975
543413,8,4,12982
1746966,8,4,12992
1495594,8,5,13019
2241709,8,5,12870
2385490,8,3,12880
1216923,8,2,12890
303792,8,2,12897
598683,8,2,12917
454015,8,5,12919
572301,8,3,12927
1528801,8,1,13067
831475,8,3,12972
1372607,8,2,12884
2272838,8,5,12900
1668293,8,3,12917
1288946,8,4,12990
88482,8,4,13025
2605179,8,4,12870
2300288,8,3,12915
239137,8,1,12928
1223313,8,3,12928
269850,8,1,12930
481230,8,4,12937
53364,8,3,12940
1708157,8,4,12941
2433978,8,2,12946
2525820,8,2,12948
2230283,8,3,12954
573097,8,1,13068
2616830,8,4,13080
1369483,8,3,13131
1728686,8,5,12979
541535,8,2,12997
1740741,8,2,12864
1064308,8,2,12866
1167767,8,4,12875
587827,8,4,12893
1229414,8,4,12898
1156519,8,3,12920
820954,8,1,12941
194537,8,3,13069
269382,8,5,13117
187288,8,3,12892
1353981,8,5,12897
2005761,8,3,13059
310712,8,3,13096
2052481,8,1,13024
3363,8,2,12863
2241291,8,2,12875
2146779,8,3,12889
1165097,8,2,12889
1850672,8,5,12890
932191,8,4,12948
678541,8,3,13102
1255976,8,3,12877
1822229,8,1,12901
2526741,8,2,12912
2406777,8,3,12923
330028,8,4,12928
543714,8,3,12931
234203,8,2,12933
779867,8,4,12944
102333,8,3,12969
1580388,8,1,12983
551748,8,5,12879
1148372,8,4,12895
2539837,8,1,12907
706066,8,3,12908
834215,8,3,12926
2506707,8,3,12933
1122983,8,2,12936
2554739,8,2,12948
1492391,8,5,13060
1940068,8,1,13145
1545733,8,3,13003
955278,8,2,12870
939486,8,3,12879
315579,8,5,12896
90554,8,1,12961
1498054,8,4,13044
130061,8,1,13056
609203,8,5,13074
263643,8,4,13091
1597697,8,3,13004
1340811,8,1,13026
235302,8,5,12731
1380053,8,5,12877
2558035,8,1,12885
23086,8,5,12889
1497331,8,1,12891
1353678,8,5,12920
1561544,8,3,12948
1980420,8,1,12949
953533,8,3,12957
1584139,8,2,12962
1520824,8,5,13053
2019773,8,4,13078
1267639,8,4,13003
1617280,8,1,13010
1118096,8,5,12877
2320697,8,2,12919
1796359,8,2,12931
231627,8,4,13081
903378,8,3,13006
2422572,8,4,12875
2316878,8,3,12884
2280287,8,5,12887
2527771,8,2,12903
2190356,8,3,12921
943026,8,4,13060
1464103,8,5,13072
2635902,8,3,12971
372454,8,3,12979
888801,8,2,13024
1037807,8,2,12884
1171904,8,2,12887
722287,8,5,12910
1126597,8,4,12913
1945497,8,5,13066
2419258,8,4,13013
91832,8,3,12879
157800,8,1,12876
1574599,8,1,12880
2413376,8,3,12891
2518099,8,1,12933
796950,8,2,12991
494461,8,4,12992
2344457,8,5,13001
1115399,8,2,13017
1407383,8,2,12929
151948,8,5,12951
1057066,8,4,13049
1993243,8,5,13060
539665,8,5,12863
2371188,8,5,12891
407496,8,5,12927
482062,8,3,12929
489741,8,4,12991
457661,8,3,12920
1732457,8,1,12961
256420,8,3,13013
2617594,8,5,12857
2006043,8,4,12879
1032142,8,3,12903
2051123,8,4,12904
1752624,8,3,12924
629537,8,1,12922
776270,8,5,12924
2153113,8,3,12943
166193,8,4,12957
444860,8,3,13105
2437650,9,5,12964
1793159,9,2,12920
305344,9,1,12650
387418,9,1,12653
2403785,9,3,12877
699878,10,2,12457
1874659,10,5,12374
1716229,10,3,12661
57515,10,3,12039
688590,10,3,13080
2277519,10,4,12471
1448808,10,4,12705
1193792,10,2,12255
1813431,10,4,13004
2174682,10,5,12591
1905883,10,3,12058
555770,10,4,12117
2167214,10,4,12894
311282,10,5,12992
1864793,10,4,12923
580724,10,3,12653
2117927,10,5,13047
2078967,10,4,13007
1403983,10,4,12397
122001,10,4,12361
491255,10,3,12614
1089478,10,5,12835
1415943,10,5,12847
1012466,10,3,12378
1831890,10,3,12743
817916,10,2,12918
538005,10,1,13019
1284016,10,3,12248
2080664,10,2,12943
